Name,RedBr,GreenBr,BlueBr
079b3c78-05b1-4f01-9c1a-47cf0d9cf140.jpg,173.2,140.54,125.71
079be8b5-7ecf-4416-b4b9-7a30ac6953a1.jpg,178.98,177.82,177.16
079c11ac-19a8-4ace-a51e-2818d0f49303.jpg,223.72,226.95,223.69
079c3ac0-afdd-4b05-b05a-b25a07c9dc31.jpg,203.07,158.11,158.44
079d984d-5752-42b3-bef9-4864438e1837.jpg,147.78,111,109.89
079dedb4-0037-4405-8c76-229bf8b6c86e.jpg,154.25,113.07,105.13
079e136e-4655-47a6-bf8a-b75d681405d4.jpg,201.41,146.93,130.21
079f1616-755f-42a5-958e-d9e6866dfbfa.jpg,192.28,158.84,145.9
079f21c4-0fdf-4319-bac2-e972775876cd.jpg,0,0,0
079f39e2-702a-4aae-9a3a-d072ec7d8187.jpg,142.41,92.56,87.73
079fe68f-f061-4e92-a9f0-c4c6fb042c01.jpg,207.32,139.68,114.56
07a00bd8-ba27-49bd-b8e9-ad506253e78e.jpg,183.13,138.98,113.55
07a06495-b2b1-4859-a7e2-f9c97c390e07.jpg,167.08,123.55,126.44
07a07934-6e0e-466a-a5a4-b6be2dd78534.jpg,164.49,161.9,157.77
07a090ba-a272-498b-ad2c-a898cb7c7da3.jpg,205.59,146.8,150.12
07a0e5a5-6f30-4e8b-9f7c-e3bda10734b1.jpg,196.79,153.96,140.47
07a10646-2cac-4088-9dd8-6be192dc14cd.jpg,158.74,132.92,151.94
07a14fc9-14dc-4a6b-9a2c-2f07d7a9522a.jpg,235.65,185.03,184.86
07a18684-865c-47b2-88e7-fb9d325cfec1.jpg,142.02,117.97,121.99
07a194e6-addb-4e1d-8289-506cc3b021f9.jpg,170.18,114.7,104.87
07a2b908-05ee-45ec-8db6-50c9318b916a.jpg,248.47,207.42,194.24
07a43889-180f-4892-9769-18b9bcaab4b9.jpg,178.95,127.27,123.16
07a48a40-41fc-49ff-ae24-7217b5c02e20.jpg,195.46,158.51,150.54
07a4b1c7-99a1-4f0b-a1e4-d40f3a7ad065.jpg,158.61,91.91,74.18
07a4b2d6-c47b-4f5d-af99-9eb7a6ed81e8.jpg,208.1,148.51,148.51
07a63cce-8cff-4371-a18d-b4ba97bc0aca.jpg,0,0,0
07a6ba16-ecbc-44ed-8187-d73d516e164f.jpg,215.22,183.22,190.57
07a727ae-5071-4a84-81df-d023374aebff.jpg,144.32,109.74,87.86
07a77101-4dad-4b90-8d19-6664ea5366c1.jpg,186.14,121.05,116.52
07a7cacf-57de-49ef-b3f4-ef86bd321aed.jpg,156.39,105.42,100.61
07a89ec0-fe04-48ff-809e-80f5c0d6861d.jpg,236.46,198.6,175.37
07a8a890-ba22-444c-8b38-0cf5a23c1ca2.jpg,184.29,145.42,121.03
07a928fe-867d-4160-a9dc-081abc80b9b4.jpg,184.98,132.18,122.51
07a947ca-e5c0-432c-9c72-6ada697c8d0d.jpg,192.69,143.47,131.47
07a989b8-560b-4566-8a67-a45e5f1bf116.jpg,186.07,131.8,128.58
07aaabd5-bb2b-4c26-8745-a17143555892.jpg,0,0,0
07aad6c4-5dd2-46f7-bada-618f5e5f6202.jpg,158.14,113.43,117.73
07ab0243-6183-482e-a951-df8acabdc8bc.jpg,216.06,162.19,147.28
07ab32b5-9f3b-4a56-8928-b39c077dd0a3.jpg,227.29,167.08,143.02
07ac4032-d5b0-423f-9f15-94041b4d57cd.jpg,206.43,146.92,129.52
07ac9233-55b0-4ec6-b132-b6515312bea5.jpg,223.98,159.04,126.37
07aca0b1-83b8-49e0-8406-c56613fc7624.jpg,173.46,112.61,91.72
07acbfae-1c5d-41be-8030-3dd9e1035515.jpg,171.29,136.52,121.05
07acde4d-d053-4d39-9424-d2cf663848a3.jpg,222.8,192.21,172.67
07ad0183-c54e-499f-9483-4aec764e66f9.jpg,186.04,137.92,124.89
07ad30bd-aa87-42ed-98f8-1691cc240e6d.jpg,147.01,105.64,95.93
07adfecc-8660-4d07-b1e7-fdb3457b388b.jpg,233.97,177.99,172.79
07ae7cfd-d1dd-4f6e-9322-acf292720a21.jpg,213.17,178.41,166.24
07afaad2-36e0-4879-befc-091618e26117.jpg,220.23,159.05,160.36
07b055ce-f712-4bbd-97d1-98b542154d78.jpg,189.79,150.26,157.64
07b1efb0-e295-42c8-9132-4fca05bb1d46.jpg,188.74,143.45,123.66
07b2135a-93ce-41d3-9db2-3466112b7c77.jpg,207.31,168.09,150.91
07b32f19-0f47-4b1b-91b4-e8d288bcdc4c.jpg,190.87,141.73,123.93
07b33ecc-f8eb-4b07-85e6-c90e97880413.jpg,217.4,167.19,150.86
07b42a87-e1f4-4cb8-9e4c-1d1a33cefd47.jpg,157.36,116.97,96.17
07b4a001-2d7c-4d75-ac15-55780de2515a.jpg,218.89,187.25,189.13
07b521f4-146d-44b8-9b82-55168f4f4dde.jpg,159.73,111.55,102.07
07b57999-2c22-40a6-8a96-876cf0080896.jpg,191.63,132.13,125.19
07b7257b-8101-4046-ad67-5ad5fdebd2c2.jpg,230.92,166.22,140.72
07b73e77-4de9-44db-a529-b526432251b0.jpg,219.62,177.13,169.11
07b7bac2-6d46-4665-b078-e7dc9babfe6f.jpg,223.64,174.46,164.67
07b812b8-1e50-4ef4-abd1-22b5eb0c589e.jpg,140.75,98.94,89.32
07b85c81-db8d-41c0-92b4-5135e859a243.jpg,132.57,100.48,84.76
07b8f41b-45e5-4881-8554-ceb4f7e76715.jpg,174.86,134.47,142.54
07b98f26-a7fa-4db4-a0d1-efe02676f8b4.jpg,0,0,0
07b99340-7cd2-40ed-a934-b824fa34eaa3.jpg,185.15,150.14,139.23
07ba7100-2769-4873-9b92-c4db31684733.jpg,226.23,171.53,151.67
07bab6d9-7dac-4ef1-83e6-f45fb5a29cca.jpg,207.79,130.11,137.55
07bb0c50-828e-43c5-87a1-51bf45dd0b71.jpg,209.68,148.1,139.18
07bbdd56-0839-4eb4-be22-4988cdd92d1c.jpg,182.42,151.49,157.15
07bcc80e-0522-4d2f-a53a-bbd17f61d85a.jpg,178.03,165.63,153.03
07bd47a0-e8b8-42ae-83b7-461b63e0fdcd.jpg,192.25,140.13,152.01
07bea2b4-49b7-4bd7-9144-fa1ca24b9bcc.jpg,209.47,164.32,152.23
07bf3993-1a40-493a-8a91-860ede509967.jpg,192.71,145.77,146.91
07bf5c5a-c423-4a39-8f13-d74ea8634698.jpg,215.24,171.64,183.08
07c005cf-7414-4e32-803b-33a43353bf37.jpg,151.52,116.02,106.4
07c03c3f-b771-48fb-b478-7441b93c1141.jpg,201.87,167.15,143.75
07c0703b-7ade-45eb-88c6-eb4db463dcfe.jpg,127.58,82.23,69.57
07c0b3e6-fc21-4ebe-9a20-1a029b766f5a.jpg,183.38,125.24,125.64
07c0bf80-4837-4df3-99cc-4df3a0543fbb.jpg,249.91,187.73,174.59
07c1252e-703a-401e-958b-5c9515a68942.jpg,204.39,164.26,161.84
07c12781-1b34-41ed-bc71-a4d3319385f5.jpg,218.3,182.69,163.6
07c137ac-8a8f-45af-83d5-f4a05971564f.jpg,217.68,179.98,182.14
07c18e32-ebfd-4008-9651-b60ceaa96622.jpg,196.86,154.32,141.18
07c1f0ff-50f2-4e75-93e7-c3b302124b8c.jpg,155.68,101.16,95.03
07c23911-df6d-47f9-af6b-3e42bcb447cd.jpg,172.05,124.41,130.52
07c2cdbc-9d5d-4ffc-ac9b-d17bd992af1b.jpg,223.22,184.8,175.92
07c412fa-cfa2-4c73-904e-98750caf5387.jpg,229.97,192.85,170.45
07c427ca-5f71-42db-9a68-c2dcd961431d.jpg,199.77,143.99,125.69
07c46cb4-6df4-462c-bf0c-bb2910c0f279.jpg,172.29,141.3,125.1
07c4fedb-c55d-4b16-b3f6-a965c505a069.jpg,219.68,170.86,150.76
07c56c77-eb31-4ac8-84d4-1171c03a17c4.jpg,191.84,153.74,144.12
07c5829e-a473-40ef-8c41-05b696d0d290.jpg,166.18,128.63,110.05
07c5973a-4c71-4536-ba07-cf8cf6921e65.jpg,180.95,155.75,152.66
07c5b9c9-2b46-4ee8-82a6-51fa940c5c93.jpg,179.08,130.85,116.2
07c6a891-306e-4163-8ae4-77ae0ab4c135.jpg,221.33,166.89,155.3
07c74329-966f-408f-9ae3-70e73924b093.jpg,213.23,168.66,153.19
07c7e6a4-d6ca-4d9f-9259-3806618f6bd6.jpg,188.57,146.18,160.27
07c86c88-b957-4d79-8c47-ea5583480cdc.jpg,172.67,136.66,123.23
07c90692-f18c-4f54-accd-4066480a2a00.jpg,148.6,115.13,94.48
07c93d68-c3f8-4c87-bbd1-ea54ba796c1b.jpg,173.57,117.09,113.05
07c9bf3b-edee-4df2-b93b-6ddee9834baa.jpg,158.19,115.38,104.18
07c9c4ec-7c81-49ed-828e-88590dbd5108.jpg,179.8,163.16,148.4
07c9d4bc-edf2-454c-9ebb-434b38eeb292.jpg,204.33,170.56,155.76
07c9e26c-ecde-489d-822c-6fb3d23d28da.jpg,189.96,134.01,109.56
07ca840c-1c47-4bd9-b220-f7f003aac8f1.jpg,153.91,102.75,94.45
07ca98ac-2f2c-453b-8be9-b203df6d8e90.jpg,166.75,134.47,121.91
07caaf95-4043-436a-877b-ad42b470c996.jpg,203.94,160.36,138.49
07cad39e-5a85-4432-acec-aaca74fd4fe8.jpg,218.26,175.03,175.81
07cb201d-eccf-4229-959a-776a2b84b97b.jpg,230.83,189.97,184.66
07cb6535-8acb-4f7a-8045-cf419167a225.jpg,203.32,173.8,159.71
07cd41af-d565-4963-9196-e6ac2d5d021c.jpg,189.47,138.44,142.79
07cd85cc-3f60-4080-91bb-a7ccda0af8ce.jpg,209.82,159.29,151.52
07cd8f5c-03df-46f1-8847-2b93999ee4b1.jpg,212.14,165.22,158.55
07cd9246-1e1f-43ae-b526-c0837e9d29d5.jpg,192.05,135.73,116.11
07ce3cb5-b9a9-41a8-990e-9c6239770e3d.jpg,158.34,132.09,113.23
07ce4dc7-f683-4873-9ce8-aa40760c56d4.jpg,224.56,176.05,168.38
07ce8785-2371-4026-b9c2-56c699295f0e.jpg,176.26,141.34,134.84
07cef44a-ee8f-4fe3-8c9e-b1204c01226c.jpg,234.96,195.66,195.4
07cf2a30-2bd8-4c5b-8273-a438f1d3fc9e.jpg,196.42,156.1,176.68
07cf9523-36e6-4e65-8efe-2ebeb8f41093.jpg,216.21,173.38,162.25
07cfc175-2125-494b-85ca-fae732c6cd7e.jpg,142.53,108.03,98.45
07d10423-2355-475a-9efa-a24ca8a5c4dc.jpg,228.77,169.67,146.9
07d1a1ee-c720-445a-9808-d4318fc57be4.jpg,219.44,183.29,175.12
07d1db4b-2181-484b-9399-f913c7d7d38a.jpg,204.06,145.03,153.65
07d2a260-93ef-465c-8580-c919bd718b7e.jpg,191.49,151.34,147
07d3d2b4-e4fa-4f04-b269-96be57f49025.jpg,196.29,155.59,148.37
07d44d95-9df5-44d8-828e-ca3b500b2187.jpg,169.28,120.53,97.87
07d53e74-0079-41bf-ac64-ddc9824bde43.jpg,229.07,188.46,169.06
07d53f84-3c47-4753-bee5-73ff7747b622.jpg,205.16,166.02,164.49
07d5b29e-c603-470b-9713-94c419b32690.jpg,184.03,125.48,113.34
07d5ccd5-8c2d-417e-8b4a-ec76dabef02b.jpg,203.53,160.85,137.35
07d64044-0bee-4294-912c-a8e79f540d8f.jpg,185.34,148.23,145.76
07d65a36-c66d-417a-bb69-96109f82aeea.jpg,184.37,133.23,132.11
07d6b2ee-ceba-42e9-8e1e-b782b0a8c42a.jpg,185.72,145.52,156.35
07d70b65-f98c-44d8-bc82-40f8c0e09788.jpg,238.02,192.24,189.21
07d83207-fdd5-40c9-9878-ed2b92d5d816.jpg,224.7,181.69,176.86
07d84d1c-829c-4220-87da-7d492bca500c.jpg,230.82,172.97,164.72
07d86f5c-1d30-4440-b0e0-bb4841970264.jpg,222.54,168.57,176.01
07d8e71a-7ad0-40da-8918-9fba7c68ef93.jpg,195.71,161.27,141.91
07d93aa0-4a52-4b27-ac31-40a76054d20a.jpg,176.78,139.46,134.69
07d99de7-0379-4433-9283-849d28c14b66.jpg,162.41,128.69,121.52
07d9fae5-8577-4f18-83f1-342cb1217d02.jpg,152.13,107.71,102.81
07da8d77-5776-4ef3-a8f2-9aaa07db1456.jpg,187.45,137.64,123.22
07db5b2d-eb08-4e0b-937e-12704065bc26.jpg,239.21,163.95,144.15
07db6ef9-c92f-4ab5-beb6-2d6e389d8c94.jpg,195.9,159.45,136.37
07dba60a-f5a3-4494-a9da-73a733ef8672.jpg,227.8,187.16,185.61
07ddb757-af01-481b-96b8-1ec02d9c0411.jpg,199.46,161.3,153.91
07ddcc0c-3b5f-44b8-8d88-9a3b1507865a.jpg,187.72,131.6,117.62
07de21e4-e0bb-445c-ba24-fc8f83516ee5.jpg,215.44,160.87,149.38
07de5135-8063-4a2b-a685-500ed524fde6.jpg,158.29,129.52,134.69
07dec17c-ee65-42a0-bb1c-21be0effff53.jpg,139.98,91.06,76.5
07df047f-ac0c-473f-ad28-464608d3162c.jpg,188.92,131.42,107.76
07df699f-18af-43e2-9cbf-8d7d9f32cb50.jpg,205.15,178.5,165.02
07dfe90b-a9b2-43f7-9bf7-158708ecddeb.jpg,211.45,151.91,134.01
07e00f3c-3e06-43c6-bcb4-18139c8fd3b1.jpg,232.49,176,175.7
07e02ebe-7ede-4ebb-9ff6-021058186fc8.jpg,201.63,157.53,133.61
07e13915-5632-4f79-b8d0-6009fabe425d.jpg,167.05,127.84,113.51
07e2004a-9102-4f87-8265-5baffcbd2a43.jpg,183.95,140.98,143.63
07e2dce2-f12f-40e4-a9b6-e831d6567d8b.jpg,220.44,154.54,120.27
07e2ff8a-a63b-4ba9-bbbe-09e06ace1e27.jpg,207.87,130.8,121.99
07e36d58-2e52-40d4-abeb-ebdeefd11a0b.jpg,187.21,148.55,125.15
07e3718d-7e19-4765-9d15-7d43f87ba282.jpg,185.62,120.31,108.22
07e3950a-48f6-446a-8ac5-0b71c494356b.jpg,185.64,140.25,138.46
07e46b7b-cac8-498e-8d2a-83f49ebbbef5.jpg,188.19,142.38,123.57
07e5ed36-af18-438c-95c2-c09e0c024a2c.jpg,224.85,176.75,161.9
07e6b4a7-4e86-49fd-99c8-bf2b66c343d8.jpg,166.64,130.01,148.62
07e710a0-158d-4847-b74a-2341815e41b8.jpg,139.33,88.28,75.82
07e7a11c-1dc8-4cae-86e7-a5c143b8cd6a.jpg,146.24,109.13,95.71
07e84557-0f1e-47af-8b7b-32426bb2703a.jpg,200.93,149.82,137.23
07e8de91-e01c-4b7f-b035-6358bf7c1f5d.jpg,199.43,170.59,161.79
07e8f561-b82b-44fe-a63d-7cf5fcb61cf0.jpg,225.95,155.15,156.2
07e9b5ca-c452-47c6-abc5-be49c6e862ff.jpg,176.83,125.22,119.79
07e9d532-0dda-44de-b629-1d263dcfd7c4.jpg,198.98,161.08,150.74
07eac9cd-0601-476e-9065-432a3e45da50.jpg,181.95,131.05,119.37
07eacf2a-1100-4704-a1ec-00da5fdcf8c9.jpg,213.31,165.71,144.27
07ead82b-9bb4-4fbc-9622-4169904fb819.jpg,183.06,135.89,136.75
07eaf8e1-2804-4aa2-a10b-38d85c517d8e.jpg,208.4,149.75,139.54
07eb1fca-527c-4531-b1b5-ec4dbd0fd42a.jpg,219.87,185.3,173.32
07ebb4c9-2f75-412d-b035-cfab1f574a25.jpg,180.06,138.35,122.14
07ec0136-325b-4907-b128-48e5e03fe4ed.jpg,108.15,73.48,72.48
07ec9998-b6a0-4755-8069-86cb59d56b69.jpg,187.68,146.12,131.74
07eccb35-d98c-43d7-bd07-825aec8ad0a1.jpg,193.45,131.8,129.92
07ed06f9-c15c-49c9-add7-cc79a49fce79.jpg,210.72,162.17,152.62
07ed3f5f-e36e-49b4-ae5e-9323ca8ef947.jpg,228.08,179.9,175.5
07ed408b-682a-4be6-8957-5f98785412ce.jpg,194.72,148.26,142.85
07edef77-e51e-4eb3-abb8-c7bf48aa75a8.jpg,213.23,168.66,153.19
07ee32e7-17a4-48cb-8abb-bbad2c09d872.jpg,195.03,157.95,134.76
07ee3a79-de9b-4414-9fcd-3981004e66ec.jpg,221.68,185.16,191.12
07eec870-01d7-4ad1-95ee-a41b03de22e2.jpg,201.2,154.37,135.04
07eef815-85d0-4bd2-8d2d-b9587949e601.jpg,175.01,124.62,132.31
07efb8cb-5568-4bef-8a15-89660ceb7147.jpg,190.29,143.36,141.16
07efd3f5-de1d-4ad5-a9e9-1b9fdf69810d.jpg,167.06,125.98,103.14
07effa37-d750-4fd5-9b52-081f97568b22.jpg,187.32,137.88,127.97
07f06ec1-aad4-4b1a-bff6-1c2e280a2203.jpg,201.97,160.45,144.51
07f14bb1-6106-463b-a69d-08b42c15f6a1.jpg,163.08,119.19,99.88
07f27362-3f4f-40f5-b203-639efc1794fb.jpg,173.65,127.08,131.08
07f27785-e3d7-48e0-8d4d-b4c46c39e2eb.jpg,143.79,100.66,105.1
07f2c893-5a68-4f67-8c08-b2fbc9348cb9.jpg,202.43,138.39,141.38
07f39a26-1230-4744-96cd-f267089e59fb.jpg,182.32,152.4,141.53
07f44c4c-e3fe-4e76-a03e-21eac32f9164.jpg,187,114.61,120.31
07f647e7-e82b-4f3f-a355-e38f6abfd8b9.jpg,164.12,122.52,100.85
07f6923e-71c2-4b41-9f9a-66d05f344762.jpg,214.45,166.2,169.92
07f7906d-b6cf-494c-ad56-e9b1ce8fb6c6.jpg,0,0,0
07f803a8-f10f-4f85-bd84-84739f5ee6f0.jpg,187.67,148.03,145.46
07f80f41-905f-4a75-ab65-569345ad9cc5.jpg,201.08,139.15,150.41
07f9717e-8fea-4802-a5b5-78d8555bf2a0.jpg,192.88,123.69,125.78
07f9de77-9d17-4618-b654-9e260d46aaed.jpg,194.04,118.83,137.78
07fa2012-46bb-4af1-b203-245f03aa803e.jpg,195.33,159.1,151.62
07fac408-e5b1-4d6e-a3f4-4d1c77722509.jpg,197.94,148.08,157.12
07fae62e-d277-41f8-b8fc-3892e0da9b34.jpg,203.32,165.14,150.45
07fbd074-25c5-41ec-b9b4-28449c4fb248.jpg,0,0,0
07fc0692-bb05-47f4-803f-60b0985592a7.jpg,176.78,145.87,145.73
07fc0c49-1fad-41ee-a521-93f677bf97ec.jpg,216.42,170.03,183.1
07fd1cca-424d-4bd2-8a40-9ff317aceeba.jpg,124.47,89.98,94.39
07fdcb85-bae2-47c5-9960-e21f887a1ac9.jpg,209.97,143.1,157.27
07fe6e85-cdc0-46cb-b62b-adc2fad658ee.jpg,225.78,181.48,173.26
07ff19e2-22ab-4672-adaa-6f487385ef91.jpg,210.46,163.83,156.92
07ff744b-e847-4f95-a054-1373dbfdf871.jpg,139.06,138.61,134.27
08006a7e-1070-49ff-8ba9-d426c924f1cb.jpg,203.36,148.67,142.7
0800de77-a850-4a45-bbed-aca853bd2922.jpg,167.38,125.26,108.88
0801f1e6-ab55-43af-a109-aba85b6348f6.jpg,199.81,148.89,128.07
080244d2-984f-4da2-9362-8f3abc3c47d6.jpg,146.79,104.46,90.78
08026715-3958-4d4e-a3ac-beeacce2e63a.jpg,237.94,192.07,189.96
0803120c-49e1-4735-979f-0529f63a7a16.jpg,215.65,164.89,161.3
08032928-e71b-455e-87e5-9ddc4c328d02.jpg,176.64,136.36,148.44
08032ab2-60cc-4785-bbee-c6e0d688a113.jpg,205.7,165.11,162.31
0803fcf5-05ed-40cb-a3cf-5e45f869e336.jpg,158.33,114.55,106.63
08044024-baec-4621-973e-6310e99cbdf0.jpg,186.92,150.54,131.86
080453b9-db09-4dbe-985f-661d96ad4c91.jpg,183.46,125.16,100.45
08049d25-d004-4ba9-aa45-ebce8c306603.jpg,195.78,156.16,135.8
08056a7e-a07a-4d56-b1ee-2125253f7795.jpg,212.63,159.56,170.25
080777d3-58c2-46c4-a27f-560ff4ef23e8.jpg,230.22,142.72,106.52
08078bd8-0b8e-4122-9d11-5bc027b692aa.jpg,219.94,168.87,172.37
0807f933-e99e-4bc0-8200-aa21b4c54cf1.jpg,206.75,151.89,128.89
080837fa-a357-4140-868c-e6cc80bce4e7.jpg,204.79,150.56,136.39
08087952-af48-4795-9c61-7eb68025ba9d.jpg,222.8,173.41,171.36
0808f015-548d-4bd7-b751-2803039560df.jpg,211.78,165,179.01
08091e45-2a9e-425d-9394-d11f15de3688.jpg,204.76,135.58,127.56
080973e7-6fc5-4ef6-93bd-0231bd4e779f.jpg,128.86,87.66,79.53
08098417-7e34-48f0-b388-38e19de886ad.jpg,203.87,150.84,145.75
08099b1d-1014-4d2c-811f-6d78138715d3.jpg,248.03,190.91,197.57
0809a0f3-1bbe-495a-be2c-07454b831597.jpg,167.95,132.43,128.11
0809d336-632b-4ffa-9f45-72fa8dadc899.jpg,148.5,129.01,127
080a5fa3-87b5-4a9f-8540-51a523905ff8.jpg,215.35,173.38,160.62
080ab9d7-8a43-4150-8b26-8dfbd06399b6.jpg,208.27,165.48,167.3
080abd7e-df3b-4bbd-908a-658c39bdc72d.jpg,163.89,133.64,118.65
080b7a29-20cf-4bae-90ae-e846868fb115.jpg,182.01,147.87,139.4
080b7cd3-9a86-4dc4-9a1b-65439834cfca.jpg,216.11,158.88,144.73
080ba9cb-3699-4479-9fb5-b84f6b2380e0.jpg,202.74,143.74,137.89
080bb508-edb4-4404-8c39-366fa785e7df.jpg,219.48,183.45,160.85
080dbe06-9207-479f-9671-79ee77b3c27e.jpg,200.01,157.26,145
080dcab2-c8bf-458c-8941-49aa0027c46c.jpg,200.28,145.54,141.08
080e7f31-889b-41c4-9ba0-d74e8896975d.jpg,192.38,150.36,141.77
080e8d86-3415-4951-bbb3-343552deba10.jpg,195.18,148.45,149.5
080f5847-0be9-4e3d-9196-df1eb0b25cc1.jpg,150.47,115.05,99.87
080fa3e0-2c11-47f2-afa0-ff6e9f16db1f.jpg,194.75,144.02,146.84
080fb4e3-f27b-4fa8-8e02-227fd5df0b74.jpg,217.68,192.66,179.61
08109553-04e9-4909-9c16-6e3f4d6c7c8a.jpg,189.45,152.73,145.31
08117560-8d41-4494-b02e-be6a84169f91.jpg,196.96,176.66,172.3
081178ce-4c87-42b1-8970-76076de6800e.jpg,199.85,148.57,127.31
08118fe4-2247-4d2f-b5b0-da30b5754a80.jpg,210.66,171.15,176.15
0811c5dd-a074-4634-99e7-0ffcd7717340.jpg,228.16,181.62,159.14
0811ee47-b0e4-4d0c-8b60-9e5ce3d6e266.jpg,137.91,103.96,81.96
0813598f-f62f-4699-b310-1454c2702c4d.jpg,224.85,176.75,161.9
0813d3c4-72c2-48d8-9dd4-f85a0c98970a.jpg,226.81,193.82,156.19
0815142b-4e8b-4b58-a5d9-1386a66f410b.jpg,188.63,148.37,131.93
08152883-61b2-4db0-b737-e68c01503768.jpg,142.21,98.64,83.07
0815481e-0b2b-485f-b8eb-7ac42eeae807.jpg,209.76,156.67,153.53
0815929c-4103-4b7c-8568-606ff2a7c43e.jpg,227.87,173.72,140.56
0815e1a7-510e-4b62-b876-d49dd367a2e0.jpg,0,0,0
081623a0-8fd7-46c2-98be-fd0142a0af3b.jpg,188.91,161.6,162.65
08162de0-4794-41a9-9e9e-bf1cba28ed30.jpg,193.1,146.18,146.86
08164e01-0e71-4398-abbd-99b5b1fbd980.jpg,165.12,122.53,102.62
0816530d-f152-4afc-b80c-09f4793fdc1e.jpg,210.02,164.11,154.87
0816fcb4-e5d0-47a2-8605-91dfe41ad71f.jpg,0,0,0
08178f27-de3e-46a8-9ea2-3652e3dda0f4.jpg,175.64,137.76,115.7
08185de5-3a3f-4c7a-8899-b7a26f6e8380.jpg,202.59,151.44,134.6
08196d6f-4683-479a-8c4c-a094e1fae1e5.jpg,225.27,170.27,169.07
081998a0-192a-4fe8-b3b4-254a7e10857c.jpg,224.17,165.85,153.07
081a0f8e-6d9d-47db-aa01-a0e84f299f95.jpg,217.66,178.26,165.41
081a6f11-574e-4e95-939d-bf3784f55ce6.jpg,201.8,170.46,169.67
081a84f7-db54-4874-b236-c7131824685d.jpg,232.97,178.61,151.95
081bb1e2-6d60-45bc-b6b8-f49b5e2161f7.jpg,193.75,137.06,118.55
081bc22c-0b20-454a-aa90-2f7a46505af6.jpg,199.27,141.43,157.2
081bef47-6a6e-4a05-aada-f46ef46a6170.jpg,117.57,80.3,78.22
081c83ce-83ad-4ffe-8a0c-e5949fe934fd.jpg,217.98,169.59,153.3
081d2f80-afec-4cbd-92b6-4cc23b2cead8.jpg,222.44,184.64,167.85
081d5393-9cde-4603-ad9d-cd8c8f08fbcf.jpg,193.39,148.7,120.3
081e463f-056c-401f-9b5e-2977924d8a08.jpg,165.38,129.07,112.96
081ebfb3-774c-4e71-b6e9-1c57631cb212.jpg,206.68,152.58,144.8
081f1d3b-2c22-4288-b55e-af5d959a67a9.jpg,193.63,149.62,144.01
081f405b-01af-4b82-b504-6f9bf3a36918.jpg,178.53,149.47,157.46
081f5792-22c6-4495-9df2-efb0bbff9baa.jpg,212.48,158.02,144.49
081f83b3-ae7b-4273-a19e-bc58d687768a.jpg,221.6,170.05,150.05
081fa592-3994-47f4-98c7-4722fb1bf1b8.jpg,212.39,181.37,145.05
0820069f-004a-436d-8eab-fcb663231120.jpg,169.58,108.24,109.59
082222d2-c93c-4fe8-8dfb-75dfade2fb85.jpg,220.43,165.52,149.18
08228186-c145-44b9-b3a5-705d0edbacb3.jpg,198.39,152.85,140.37
0822ab40-c927-444a-9432-22455ae42f1a.jpg,157,118.83,105.69
08232bd8-4fd5-4ef8-a93f-e8eabed8ffa1.jpg,215.61,163.99,182.84
0823d913-5917-443e-89bc-ada706a1ac3e.jpg,197.78,135.19,121.25
08249c24-76a8-4710-ae40-7a460ffb3a64.jpg,184.77,127.69,117.4
082535b1-7925-4e39-8562-507061288d11.jpg,181.52,147.37,137.24
0825638f-44ff-4c32-a272-29a417139c4e.jpg,0,0,0
0825d2e0-6a2b-42e8-9070-86bd980ce014.jpg,190,157.84,146.58
0825d43a-da1e-47a2-ae59-f498453a1dc7.jpg,233.8,184.44,189.04
0825e201-5f70-490e-b7c0-a32ce1450092.jpg,236.89,180.46,146.54
08260e99-71bc-4b41-8d3a-e5a2157ea510.jpg,0,0,0
082768b9-a6c1-4d86-b678-8523893d24d3.jpg,210.26,166.62,159.75
0827b5b2-fd83-4a64-8979-518ff54fedb3.jpg,186.18,145.12,147.89
08282272-1cd3-4108-b4db-de59ac81a44c.jpg,195.83,146.34,127.35
08283af4-83ce-4c73-8602-351eed1afb77.jpg,146.73,107.3,100.13
08289213-2416-4b19-984d-3ffa2f128fcb.jpg,197.85,144.96,165.75
082898c2-a427-4b43-a1e3-f7e352005bbf.jpg,175.38,126.21,116.01
082958eb-9242-4384-9f10-fd372d6170dc.jpg,226.98,192.25,182.8
082971d9-94d1-4105-8974-53e26030ae02.jpg,221.93,144.41,144.26
082a0d89-bd2c-4810-9c8f-02da4ab2af8c.jpg,181.25,137.16,133.92
082a19d1-bebf-4aff-9f7c-79e20c4035bf.jpg,99.14,100.75,110.46
082af630-79fb-4218-8e20-ea4de5c9a24e.jpg,154.81,131.59,133.04
082b4409-8339-4ed0-ba70-e95547edb2d9.jpg,220.17,178.13,177.65
082b71f4-4e91-4c1e-87f2-6ec424355c5b.jpg,215.22,150.97,159.86
082c14ff-74ac-4295-ab4f-162d7639632a.jpg,190.16,151.12,123.51
082c5cbf-20ac-44ac-9188-830c1ed50726.jpg,194.28,122.22,107.56
082e0dec-0e40-4ae3-a7b3-123239394425.jpg,203.82,144.91,152.3
082ec22e-5265-4c88-a393-1f39f31304a1.jpg,121.73,88.89,75.77
082ed532-9c0c-46d6-9626-aa05c02d6ddb.jpg,181.26,159.83,142.91
082fc18c-ff70-44fd-ac07-0fe500208fbd.jpg,207.8,153.21,157.62
